latitude,longitude,place_country_name,scientific_name,common_name,Day,Month,Year
38.1731706848,15.243518874,Italy,Brachycaudus cardui,Plum-thistle Aphid,26,4,2024
43.3204566667,11.3349233333,Italy,Tetraneura,,27,4,2024
43.3204116667,11.334365,Italy,Tetraneura,,27,4,2024
38.2086985849,15.2568554171,Italy,Aphis,,27,4,2024
41.8434771519,12.5639960421,Italy,Tetraneura caerulescens,,27,4,2024
41.843637005,12.56368,Italy,Aphis,,27,4,2024
41.8447239949,12.5627796732,Italy,Aphididae,Aphids,27,4,2024
38.1679546792,13.221618259,Italy,Uroleucon,Large Daisy Aphids,18,4,2024
42.1615971667,12.21635,Italy,Macrosiphum rosae,Rose Aphid,28,4,2024
41.7728817381,12.4339069426,Italy,Aphididae,Aphids,27,4,2024
38.255263106,15.597930802,Italy,Aphis,,27,4,2024
38.2429861111,15.2419472222,Italy,Aphis,,27,4,2024
41.8508881331,12.5540682301,Italy,Aphididae,Aphids,28,4,2024
41.8189686587,12.9337292165,Italy,Tetraneura caerulescens,,28,4,2024
41.8189686587,12.9337292165,Italy,Tetraneura caerulescens,,28,4,2024
42.1541516667,12.1301183333,Italy,Eriosomatinae,Woolly Aphids and Gall-making Aphids,28,4,2024
45.3505338556,11.1847569421,Italy,Eriosoma lanigerum,Woolly Apple Aphid,23,4,2024
45.7160821306,9.6919041127,Italy,Tetraneura caerulescens,,28,4,2024
44.9491700131,9.3928129971,Italy,Ceroplastes japonicus,Japanese Wax Scale,28,4,2024
45.71678792,9.69206222,Italy,Tetraneura caerulescens,,28,4,2024
42.1460566667,12.4780133333,Italy,Eriosomatini,,28,4,2024
42.1460637683,12.4782054685,Italy,Eriosomatini,,28,4,2024
38.2019206781,15.2548278056,Italy,Aphididae,Aphids,26,4,2024
38.2412027778,15.2416027778,Italy,Aphis fabae,Black Bean Aphid,27,4,2024
45.2773181761,9.7615899146,Italy,Tetraneura akinire,Oriental Grass Root Aphid,27,4,2024
42.9255194444,13.8194805556,Italy,Sternorrhyncha,Plant-parasitic Hemipterans,28,4,2024
45.7185962501,9.3845162541,Italy,Aphidinae,,28,4,2024
41.97972053,12.51361088,Italy,Aphis craccivora,Cowpea Aphid,28,4,2024
41.9743836682,12.4354278956,Italy,Aonidiella aurantii,California red scale,28,4,2024
38.1774581514,15.2412064746,Italy,Aphidinae,,28,4,2024
44.9927576464,7.9234077036,Italy,Tetraneura,,28,4,2024
44.7283254109,11.2924761325,Italy,Aphis nerii,Oleander Aphid,28,4,2024
41.97046857,12.52823979,Italy,Tetraneura caerulescens,,28,4,2024
41.97132736,12.52799125,Italy,Aphis fabae,Black Bean Aphid,28,4,2024
38.2110388,15.2296414,Italy,Aphis nerii,Oleander Aphid,28,4,2024
42.1029081614,12.3164818166,Italy,Tetraneura caerulescens,,26,4,2024
45.5559383333,9.0635533333,Italy,Takahashia japonica,String Cottony Scale,28,4,2024
44.7283392263,11.2924660742,Italy,Macrosiphum rosae,Rose Aphid,28,4,2024
44.4990166667,11.2045055556,Italy,Siphini,,28,4,2024
43.3189578,11.334719,Italy,Tetraneura akinire,Oriental Grass Root Aphid,28,4,2024
41.8189686587,12.9337292165,Italy,Eriosomatini,,28,4,2024
41.8189686587,12.9337292165,Italy,Eriosomatini,,28,4,2024
41.8677944444,12.5008055556,Italy,Aphis,,27,4,2024
43.32038,11.3348466667,Italy,Aphis,,28,4,2024
45.6115630997,9.0133674997,Italy,Takahashia japonica,String Cottony Scale,26,4,2024
42.127118603,12.0997403902,Italy,Tetraneura,,29,4,2024
38.2693101332,15.2255912124,Italy,Aphididae,Aphids,29,4,2024
38.269975,15.2292683333,Italy,Aphididae,Aphids,29,4,2024
38.2701207088,15.2295138853,Italy,Macrosiphini,,29,4,2024
38.2556570033,15.2403283864,Italy,Aphididae,Aphids,29,4,2024
38.2699033962,15.230107829,Italy,Macrosiphini,,29,4,2024
46.0648268323,11.6331559047,Italy,Aphididae,Aphids,7,11,2023
38.2701050269,15.229611285,Italy,Toxoptera,,29,4,2024
40.8404323,14.1859415,Italy,Icerya purchasi,Cottony cushion scale,29,4,2024
46.3100883333,11.6101633333,Italy,Aphis gossypii,Melon Aphid,29,4,2024
38.2699823566,15.229632156,Italy,Euphyllura,,29,4,2024
41.9797019958,12.8213415144,Italy,Neopulvinaria innumerabilis,Cottony Maple Scale,29,4,2024
41.979545,12.821375,Italy,Pulvinaria,,29,4,2024
40.8619623417,14.1968725181,Italy,Aphididae,Aphids,29,4,2024
38.2158619609,15.2397080499,Italy,Protopulvinaria pyriformis,Pyriform Scale,29,4,2024
41.9692802854,12.5262470171,Italy,Aphis nerii,Oleander Aphid,29,4,2024
40.1998846921,17.9225981839,Italy,Aploneura lentisci,Mealy Grass Root Aphid,28,4,2024
44.7422812041,10.869623702,Italy,Tetraneura caerulescens,,29,4,2024
42.0480357575,12.6584987638,Italy,Aphididae,Aphids,27,4,2024
42.0480357575,12.6584987638,Italy,Aphididae,Aphids,27,4,2024
43.623770474,11.2806656957,Italy,Aphididae,Aphids,29,4,2024
44.6909024787,8.0362901343,Italy,Uroleucon sonchi,Sow-thistle Aphid,29,4,2024
42.1617916667,12.21623,Italy,Aphis fabae,Black Bean Aphid,29,4,2024
38.2050997898,15.2482887919,Italy,Aphis,,29,4,2024
38.2050486969,15.2479334055,Italy,Aphis sambuci,Elder Aphid,29,4,2024
41.9719233355,12.4361908436,Italy,Icerya purchasi,Cottony cushion scale,29,4,2024
38.2316189407,15.2488685248,Italy,Aphis,,29,4,2024
43.4839616794,11.262370348,Italy,Tetraneura akinire,Oriental Grass Root Aphid,29,4,2024
41.7815334979,12.4103014916,Italy,Eriosomatini,,27,4,2024
44.6529638889,10.8968194444,Italy,Hyalopterus pruni,Mealy Plum Aphid,29,4,2024
44.6527222222,10.8961694444,Italy,Tetraneura,,29,4,2024
44.6527222222,10.8961694444,Italy,Tetraneura ulmi,Elm Sack Gall Aphid,29,4,2024
40.8762815649,14.248991432,Italy,Tetraneura akinire,Oriental Grass Root Aphid,29,4,2024
38.1981771305,15.2681673691,Italy,Aphididae,Aphids,29,4,2024
38.1162447627,13.3489888161,Italy,Aphididae,Aphids,29,4,2024
40.4162559509,17.6208114624,Italy,Aphididae,Aphids,29,4,2024
38.2480194216,15.2421979323,Italy,Euphyllura olivina,olive psyllid,27,4,2024
45.7098583333,9.6513916667,Italy,Aphis,,29,4,2024
45.6067041603,11.3954548377,Italy,Aphis nerii,Oleander Aphid,29,4,2024
38.2459793303,15.2422391251,Italy,Diaspis echinocacti,prickly pear scale,27,4,2024
41.9524616667,12.805825,Italy,Icerya purchasi,Cottony cushion scale,10,4,2024
38.1853231661,15.2154589444,Italy,Aphididae,Aphids,26,4,2024
38.1835545803,15.2167222649,Italy,Aphididae,Aphids,26,4,2024
38.1839617462,15.2152611315,Italy,Aphis,,26,4,2024
38.1843868303,15.2147049084,Italy,Macrosiphini,,26,4,2024
40.3017638889,17.9105583333,Italy,Aphididae,Aphids,29,4,2024
41.6823027778,12.3812916667,Italy,Aphidinae,,27,4,2024
40.2853324731,17.832838142,Italy,Euphyllura phillyreae,,29,4,2024
38.2693,15.2323,Italy,Aphididae,Aphids,29,4,2024
38.269640433,15.2276160568,Italy,Euphyllura olivina,olive psyllid,27,4,2024
41.8634837207,12.4668187934,Italy,Aphididae,Aphids,30,4,2024
41.8634872377,12.4666662257,Italy,Aphididae,Aphids,30,4,2024
41.8634783997,12.4665888,Italy,Aphis,,30,4,2024
41.8634280051,12.4666175712,Italy,Aphis,,30,4,2024
41.86364224,12.46657166,Italy,Aphididae,Aphids,30,4,2024
41.8634306033,12.4665948562,Italy,Aphis nerii,Oleander Aphid,30,4,2024
41.5510391582,14.691719651,Italy,Trialeurodes vaporariorum,Greenhouse Whitefly,30,4,2024
45.7150968284,9.6912911188,Italy,Eriosomatini,,27,4,2024
45.717509359,9.6922959093,Italy,Aphididae,Aphids,27,4,2024
42.100325,12.172735,Italy,Aphis sambuci,Elder Aphid,29,4,2024
45.0306368997,11.6416719997,Italy,Hyalopterus pruni,Mealy Plum Aphid,29,4,2024
44.8296593082,11.6253805161,Italy,Myzus cerasi,Black Cherry Aphid,30,4,2024
45.5366071067,9.2121430859,Italy,Takahashia japonica,String Cottony Scale,30,4,2024
38.2302252115,15.2418441698,Italy,Macrosiphum,,28,4,2024
38.2199549997,15.2334416,Italy,Pseudococcus,,28,4,2024
38.2199549997,15.2334382997,Italy,Aphis nerii,Oleander Aphid,28,4,2024
42.5882871,12.664669,Italy,Aphididae,Aphids,28,4,2024
43.3203696944,11.3365878889,Italy,Aphididae,Aphids,28,4,2024
44.9599838056,8.0913371944,Italy,Tetraneura akinire,Oriental Grass Root Aphid,30,4,2024
43.3204848997,11.3347466,Italy,Tetraneura,,28,4,2024
41.8917455551,13.1771985731,Italy,Macrosiphini,,28,4,2024
38.2342499,15.2451465997,Italy,Aphis nerii,Oleander Aphid,28,4,2024
38.2444715997,15.2502432997,Italy,Aphis craccivora,Cowpea Aphid,28,4,2024
38.2518766,15.2407283,Italy,Eriosomatini,,28,4,2024
44.5321641491,11.3481440395,Italy,Coccus hesperidum,Brown Soft Scale,30,4,2024
45.5336625392,9.3181537092,Italy,Takahashia japonica,String Cottony Scale,30,4,2024
45.533764937,9.3181117997,Italy,Rhopalosiphum padi,Bird Cherry-oat Aphid,30,4,2024
43.319958647,11.335032396,Italy,Lauritrioza alacris,Bay Sucker,28,4,2024
44.9517499,7.7776328,Italy,Aphididae,Aphids,30,4,2024
45.5379088392,8.0549087003,Italy,Sternorrhyncha,Plant-parasitic Hemipterans,30,4,2024
41.6304277194,15.9192184,Italy,Icerya purchasi,Cottony cushion scale,30,4,2024
38.2564853658,15.2384109828,Italy,Icerya purchasi,Cottony cushion scale,26,4,2024
38.2455332774,15.2393879369,Italy,Macrosiphini,,29,4,2024
45.7187265477,9.3847322258,Italy,Coccidae,Soft scales,30,4,2024
38.04605808,13.24662883,Italy,Ceroplastes rusci,Fig Wax Scale,1,5,2024
38.0137073447,15.6453365547,Italy,Macrosiphini,,27,4,2024
38.2687583333,15.2252138889,Italy,Toxoptera,,28,4,2024
38.1766265997,15.2310082997,Italy,Megoura viciae,Vetch Aphid,26,4,2024
38.2214060078,15.2342605591,Italy,Aphis nerii,Oleander Aphid,28,4,2024
38.1799430833,15.2399930833,Italy,Ceroplastes rusci,Fig Wax Scale,26,4,2024
38.1799565997,15.2401066,Italy,Aleurocanthus,,26,4,2024
38.1766465997,15.2408783,Italy,Euphyllura olivina,olive psyllid,26,4,2024
45.6083107554,9.2981265765,Italy,Takahashia japonica,String Cottony Scale,1,5,2024
43.3197054,11.3338089,Italy,Eriosomatini,,28,4,2024
40.7361227846,13.8651343435,Italy,Aphidomorpha,Aphids and Allies,1,5,2024
38.1817653951,15.2572873235,Italy,Megoura viciae,Vetch Aphid,29,4,2024
45.4663472222,11.8619611111,Italy,Aphis,,1,5,2024
38.208687078,15.2563398331,Italy,Aphidinae,,27,4,2024
38.225963531,15.2403709296,Italy,Aphis craccivora,Cowpea Aphid,28,4,2024
38.2269749227,15.2397701147,Italy,Icerya purchasi,Cottony cushion scale,28,4,2024
38.1828833,15.2145883,Italy,Daktulosphaira vitifoliae,Grape Phylloxera,26,4,2024
38.1853728774,15.2144638174,Italy,Aphis craccivora,Cowpea Aphid,26,4,2024
38.1853728774,15.2144638174,Italy,Daktulosphaira vitifoliae,Grape Phylloxera,26,4,2024
46.1324395002,13.4093488952,Italy,Tetraneura caerulescens,,30,4,2024
38.183531916,15.2113699168,Italy,Coccinae,,26,4,2024
38.2687033333,15.2331583333,Italy,Euphyllura,,29,4,2024
45.6576576111,9.66709325,Italy,Takahashia japonica,String Cottony Scale,2,5,2024
45.3803972281,11.8534929205,Italy,Aphididae,Aphids,2,5,2024
45.7384032,13.6889939,Italy,Aleyrodidae,Whiteflies,11,4,2024
46.54137849,11.5692834556,Italy,Adelges,,3,3,2024
38.1806149,15.228415,Italy,Pemphigus,Poplar Leaf-stem Gall Aphids,27,4,2024
38.2087898056,15.2561216111,Italy,Aphidomorpha,Aphids and Allies,27,4,2024
38.2301416,15.2416932997,Italy,Aphis craccae,Tufted Vetch Aphid,27,4,2024
44.4998166667,11.3529277778,Italy,Aphis,,2,5,2024
38.2301965997,15.24183,Italy,Aphis,,27,4,2024
45.453392,11.5897539722,Italy,Tetraneura akinire,Oriental Grass Root Aphid,26,4,2024
38.1867304142,15.213691704,Italy,Aphis fabae,Black Bean Aphid,26,4,2024
42.1631268232,12.2080790251,Italy,Aphis fabae,Black Bean Aphid,29,4,2024
38.1829874431,15.216088593,Italy,Aphidinae,,26,4,2024
38.182654327,15.2145221829,Italy,Daktulosphaira vitifoliae,Grape Phylloxera,26,4,2024
38.269316934,15.2317028857,Italy,Euphyllura olivina,olive psyllid,27,4,2024
37.6493307018,15.0011798995,Italy,Uroleucon,Large Daisy Aphids,19,4,2024
38.2440298308,15.2412636541,Italy,Coccoidea,Scale Insects,27,4,2024
45.509714884,9.5946217328,Italy,Tetraneura ulmi,Elm Sack Gall Aphid,3,5,2024
38.17948975,15.2303481111,Italy,Aphis fabae,Black Bean Aphid,29,4,2024
38.1795138537,15.2209788453,Italy,Icerya purchasi,Cottony cushion scale,28,4,2024
43.283655,10.514347,Italy,Tetraneura caerulescens,,3,5,2024
38.2443021538,15.240514434,Italy,Macrosiphini,,29,4,2024
38.2049354272,15.2566235919,Italy,Aphis craccivora,Cowpea Aphid,29,4,2024
38.1933359163,15.2387513463,Italy,Rhopalosiphum nymphaeae,waterlily aphid,29,4,2024
38.1933359163,15.2387513463,Italy,Periphyllus,Periphyllus Aphids,29,4,2024
38.1933359163,15.2387513463,Italy,Aphis,,29,4,2024
38.1936440917,15.2406375714,Italy,Eriosoma lanuginosum,Elm Balloon-gall Aphid,29,4,2024
38.1936440917,15.2406375714,Italy,Icerya purchasi,Cottony cushion scale,29,4,2024
38.1936440917,15.2406375714,Italy,Saissetia oleae,Black Olive Scale,29,4,2024
38.1936440917,15.2406375714,Italy,Aphis fabae,Black Bean Aphid,29,4,2024
38.1936440917,15.2406375714,Italy,Ceroplastes rusci,Fig Wax Scale,29,4,2024
38.1936440917,15.2406375714,Italy,Protopulvinaria pyriformis,Pyriform Scale,29,4,2024
38.1936440917,15.2406375714,Italy,Coccus hesperidum,Brown Soft Scale,29,4,2024
38.1936440917,15.2406375714,Italy,Aulacaspis tubercularis,White Mango Scale,29,4,2024
44.79307,11.6208083333,Italy,Tetraneura ulmi,Elm Sack Gall Aphid,1,5,2024
46.3679642632,11.2652979791,Italy,Eriosomatinae,Woolly Aphids and Gall-making Aphids,3,5,2024
38.1765974722,15.23102675,Italy,Aphis fabae,Black Bean Aphid,29,4,2024
38.1767308611,15.230885,Italy,Brevicoryne brassicae,Cabbage Aphid,29,4,2024
45.9291914687,8.4794158861,Italy,Macrosiphini,,3,5,2024
41.5781182668,12.9439950265,Italy,Aphididae,Aphids,20,4,2024
38.2240058833,15.2394643593,Italy,Psylloidea,Psylloids,26,4,2024
38.2240521916,15.2394538486,Italy,Aleyrodidae,Whiteflies,26,4,2024
44.709535725,8.812700808,Italy,Ceroplastes,Wax Scales,3,5,2024
38.1773010534,15.2344996488,Italy,Aphis fabae,Black Bean Aphid,27,4,2024
44.485675,11.2202166667,Italy,Hyalopterus,Mealy Plum-Reed Aphids,3,5,2024
45.5333888889,9.2481805556,Italy,Takahashia japonica,String Cottony Scale,3,5,2024
44.4673777778,11.2200222222,Italy,Aphis,,3,5,2024
44.4676333333,11.2201055556,Italy,Parthenolecanium,,3,5,2024
43.8781947848,11.0545578226,Italy,Aphidinae,,2,5,2024
38.1718699722,15.246425,Italy,Icerya purchasi,Cottony cushion scale,28,4,2024
46.6693485529,11.1680735182,Italy,Tetraneura ulmi,Elm Sack Gall Aphid,4,5,2024
45.3316497803,9.487452507,Italy,Tetraneura caerulescens,,4,5,2024
45.57975,9.0643583333,Italy,Takahashia japonica,String Cottony Scale,4,5,2024
41.874805,12.4734366667,Italy,Aphis,,4,5,2024
41.8747633333,12.47345,Italy,Aphis,,4,5,2024
41.874875,12.47357,Italy,Ceroplastes japonicus,Japanese Wax Scale,4,5,2024
45.0938850187,7.5809982419,Italy,Eriosomatini,,4,5,2024
45.0791702104,9.889640141,Italy,Aphididae,Aphids,3,5,2024
44.0649276077,12.561394684,Italy,Chaitophorus,,4,5,2024
45.5965183333,8.8690933333,Italy,Takahashia japonica,String Cottony Scale,4,5,2024
44.9946867083,7.651645951,Italy,Aphididae,Aphids,4,5,2024
38.1777508884,15.2383803869,Italy,Pemphigus vesicarius,,28,4,2024
38.2002567567,15.2456741056,Italy,Aphidinae,,29,4,2024
42.0796126481,12.238753438,Italy,Tetraneura caerulescens,,29,4,2024
38.1993386393,15.2476504575,Italy,Diaspidini,,26,4,2024
38.1993386393,15.2476504575,Italy,Lauritrioza alacris,Bay Sucker,26,4,2024
38.1993386393,15.2476504575,Italy,Icerya seychellarum,Seychelles Scale,26,4,2024
38.1993386393,15.2476504575,Italy,Protopulvinaria pyriformis,Pyriform Scale,26,4,2024
38.1993386393,15.2476504575,Italy,Ceroplastes rusci,Fig Wax Scale,26,4,2024
38.1993386393,15.2476504575,Italy,Aphis,,26,4,2024
38.1993386393,15.2476504575,Italy,Icerya seychellarum,Seychelles Scale,26,4,2024
38.1993386393,15.2476504575,Italy,Diaspidini,,26,4,2024
38.1993386393,15.2476504575,Italy,Aphis,,26,4,2024
44.7827379811,10.347428971,Italy,Aphidinae,,4,5,2024
45.1492150148,7.3798783288,Italy,Tetraneura caerulescens,,3,5,2024
42.4249926936,12.1538896859,Italy,Aphis,,4,5,2024
45.5277254864,9.195893654,Italy,Takahashia japonica,String Cottony Scale,30,4,2024
46.7189052,11.1937418,Italy,Aphidinae,,5,5,2024
44.6339225556,7.4940848333,Italy,Aphididae,Aphids,5,5,2024
45.3692616,10.7356394997,Italy,Eriosoma lanuginosum,Elm Balloon-gall Aphid,4,5,2024
42.98415848,10.60427312,Italy,Tetraneura caerulescens,,5,5,2024
45.2600120805,8.7299243238,Italy,Coccus,,5,5,2024
43.6205215827,13.5214481503,Italy,Ceroplastes,Wax Scales,5,5,2024
44.779412624,10.1994350081,Italy,Aphididae,Aphids,5,5,2024
41.7385860765,12.2509404875,Italy,Aphidinae,,5,5,2024
38.2699498948,15.2292784344,Italy,Euphyllura,,28,4,2024
41.87683,12.4762583333,Italy,Aphis nerii,Oleander Aphid,5,5,2024
37.0960987682,14.4241352007,Italy,Aploneura lentisci,Mealy Grass Root Aphid,5,5,2024
37.0960987682,14.4241352007,Italy,Euphyllura,,5,5,2024
45.5690383539,9.9896366894,Italy,Tetraneura,,5,5,2024
38.1823547209,15.2441214638,Italy,Aphis,,26,4,2024
38.1823547209,15.2441214638,Italy,Aphis,,26,4,2024
38.1823547209,15.2441214638,Italy,Aphis spiraecola,Spiraea Aphid,26,4,2024
45.574835,9.09389,Italy,Takahashia japonica,String Cottony Scale,5,5,2024
44.3422983442,11.1041817069,Italy,Tetraneura,,5,5,2024
43.2970283333,11.3344366667,Italy,Eriosoma lanuginosum,Elm Balloon-gall Aphid,28,4,2024
45.0329361111,12.2287833333,Italy,Tetraneura caerulescens,,5,5,2024
42.130003857,12.5072802195,Italy,Aphididae,Aphids,29,4,2024
44.4266182694,8.8220188028,Italy,Trioza centranthi,valerian psyllid,5,5,2024
44.4272149778,8.8219588722,Italy,Trioza centranthi,valerian psyllid,5,5,2024
44.4272251194,8.8218321361,Italy,Aphidinae,,5,5,2024
44.3435332073,11.1132100224,Italy,Lachnus,,5,5,2024
44.3506740418,11.1083820462,Italy,Lachnus,,5,5,2024
44.4366032,8.8210206,Italy,Tetraneura,,5,5,2024
39.2155305556,9.2919305556,Italy,Aploneura lentisci,Mealy Grass Root Aphid,13,1,2024
40.3072400999,15.112959668,Italy,Aphis fabae,Black Bean Aphid,4,5,2024
45.8793039713,12.3281954695,Italy,Pulvinaria,,6,5,2024
42.986517051,10.4885376245,Italy,Aploneura lentisci,Mealy Grass Root Aphid,5,5,2024
41.7988256421,12.7046717608,Italy,Periphyllus,Periphyllus Aphids,6,5,2024
45.5074611111,11.1918888889,Italy,Eriosomatinae,Woolly Aphids and Gall-making Aphids,1,5,2024
45.4257318125,8.5072049126,Italy,Aphis sambuci,Elder Aphid,4,5,2024
45.8059577169,9.8856958992,Italy,Pulvinaria,,5,5,2024
40.2728388306,9.6301913444,Italy,Pulvinaria,,6,5,2024
46.7181360997,11.6503606,Italy,Aphidinae,,6,5,2024
44.9517506997,7.7776357,Italy,Acyrthosiphon primulae,Primrose Aphid,6,5,2024
44.9517474,7.7776323997,Italy,Macrosiphini,,6,5,2024
44.3010429722,11.778197,Italy,Macrosiphini,,6,5,2024
41.8623732069,12.5727102533,Italy,Ceroplastes rusci,Fig Wax Scale,7,5,2024
39.2425205195,9.3051409904,Italy,Icerya purchasi,Cottony cushion scale,6,5,2024
41.770175,12.357095,Italy,Macrosiphum rosae,Rose Aphid,7,5,2024
44.4635416026,11.1070345715,Italy,Ortheziidae,Ensign Scales,7,5,2024
40.2793781997,9.6337083,Italy,Coccinae,,7,5,2024
44.4292963497,8.8219538357,Italy,Tetraneura,,6,5,2024
44.4292988677,8.8219471302,Italy,Tetraneura,,6,5,2024
44.4293081639,8.8219427168,Italy,Tetraneura akinire,Oriental Grass Root Aphid,6,5,2024
43.6138534672,12.6576635942,Italy,Aphis,,7,5,2024
41.9128303137,12.4590845872,Italy,Macrosiphini,,8,5,2024
39.3760108238,9.0539695323,Italy,Aploneura lentisci,Mealy Grass Root Aphid,6,5,2024
41.9193053339,12.4692638219,Italy,Hyalopterus pruni,Mealy Plum Aphid,8,5,2024
45.5631108973,9.2644978031,Italy,Takahashia japonica,String Cottony Scale,8,5,2024
44.493625,11.2073111111,Italy,Psylloidea,Psylloids,8,5,2024
45.2549252459,11.6991106433,Italy,Cacopsylla,,8,5,2024
45.360431806,9.6530614783,Italy,Macrosiphum rosae,Rose Aphid,7,5,2024
44.4964888889,11.3558722222,Italy,Cinara,Giant Conifer Aphids,9,5,2024
46.2460085801,11.0592962589,Italy,Aphididae,Aphids,9,5,2024
42.5548133611,12.71602725,Italy,Aphididae,Aphids,9,5,2024
45.5598216667,10.176565,Italy,Tetraneura caerulescens,,9,5,2024
43.10290109,13.2270711,Italy,Eriosoma,,9,5,2024
44.4904638889,11.2075555556,Italy,Dysaphis,,9,5,2024
44.4892388889,11.2051944444,Italy,Myzus cerasi,Black Cherry Aphid,9,5,2024
44.4879472222,11.2080638889,Italy,Aphididae,Aphids,9,5,2024
44.4873555556,11.2082916667,Italy,Aphis,,9,5,2024
45.510496606,9.1731269524,Italy,Takahashia japonica,String Cottony Scale,10,5,2024
43.8178107,11.2021183997,Italy,Aleyrodes proletella,Cabbage Whitefly,10,5,2024
45.7002529867,9.810464792,Italy,Tetraneura,,10,5,2024
45.5021010382,9.2218473181,Italy,Macrosiphini,,10,5,2024
45.3663123,10.2187585,Italy,Macrosiphum rosae,Rose Aphid,10,5,2024
45.8368938981,9.0457411855,Italy,Eriosoma lanigerum,Woolly Apple Aphid,10,5,2024
45.41582,9.26555,Italy,Takahashia japonica,String Cottony Scale,10,5,2024
44.8279116667,11.600845,Italy,Aphis,,10,5,2024
45.7186924489,9.3846977432,Italy,Macrosiphum rosae,Rose Aphid,10,5,2024
42.93533675,10.5206724806,Italy,Triozidae,,11,5,2024
42.9353913868,10.5205296725,Italy,Aphididae,Aphids,11,5,2024
39.1112501282,16.5298141167,Italy,Macrosiphini,,11,5,2024
45.7808535022,9.6290239723,Italy,Aphidinae,,11,5,2024
40.84555,14.5096361111,Italy,Macrosiphum rosae,Rose Aphid,11,5,2024
45.5548283844,9.3445064127,Italy,Eriosoma lanuginosum,Elm Balloon-gall Aphid,11,5,2024
45.5548283844,9.3445064127,Italy,Tetraneura ulmi,Elm Sack Gall Aphid,11,5,2024
45.5922666667,8.9279833333,Italy,Takahashia japonica,String Cottony Scale,11,5,2024
46.5363283333,12.1400666667,Italy,Periphyllus,Periphyllus Aphids,11,5,2024
40.8152691133,16.3626763684,Italy,Acyrthosiphon pisum,Pea Aphid,25,4,2024
44.244691,8.4287206997,Italy,Forda formicaria,Pistachio-Grass Root Aphid,11,5,2024
45.3587269,10.739731,Italy,Trialeurodes vaporariorum,Greenhouse Whitefly,11,5,2024
44.4909888889,11.206075,Italy,Brachycaudus,Short-tailed Aphids,11,5,2024
44.4883833333,11.1999416667,Italy,Aphididae,Aphids,11,5,2024
44.484525,11.1971833333,Italy,Trioza urticae,,11,5,2024
44.2434921264,8.4278306958,Italy,Aphidinae,,11,5,2024
44.2435455322,8.4277982711,Italy,Aploneura lentisci,Mealy Grass Root Aphid,11,5,2024
44.4776638889,11.2028055556,Italy,Macrosiphini,,11,5,2024
45.67132796,9.78640031,Italy,Tetraneura,,12,5,2024
45.1763757365,10.1594254654,Italy,Tetraneura caerulescens,,12,5,2024
44.4680233,11.6284711,Italy,Aleurocanthus,,11,5,2024
45.5248948563,9.3307111412,Italy,Takahashia japonica,String Cottony Scale,12,5,2024
42.4675027778,12.1727416667,Italy,Tetraneura caerulescens,,9,5,2024
43.6130799747,13.5124697909,Italy,Psyllopsis,,12,5,2024
44.3454416667,11.32185,Italy,Aphididae,Aphids,12,5,2024
40.967645,14.7886966667,Italy,Aphididae,Aphids,12,5,2024
45.3599342387,11.7157085311,Italy,Eriosoma lanuginosum,Elm Balloon-gall Aphid,12,5,2024
42.7232633717,11.292190142,Italy,Euphyllura,,12,5,2024
45.5281288957,9.1979882223,Italy,Takahashia japonica,String Cottony Scale,12,5,2024
45.653058,10.02249,Italy,Eriosomatini,,26,4,2024
43.703195,10.9249716667,Italy,Tetraneura,,12,5,2024
45.0430335833,7.6659597778,Italy,Tetraneura,,13,5,2024
41.9126251664,12.4593906105,Italy,Aphididae,Aphids,8,5,2024
44.8379802872,11.6224025935,Italy,Icerya purchasi,Cottony cushion scale,13,5,2024
42.2459831238,12.0923604965,Italy,Tetraneura ulmi,Elm Sack Gall Aphid,12,5,2024
45.5848602483,9.3250412866,Italy,Takahashia japonica,String Cottony Scale,13,5,2024
46.4902108595,11.3984703273,Italy,Tetraneura ulmi,Elm Sack Gall Aphid,13,5,2024
44.3511104909,11.368904261,Italy,Macrosiphoniella artemisiae,Mugwort Aphid,13,5,2024
45.5332923177,9.186781385,Italy,Takahashia japonica,String Cottony Scale,13,5,2024
39.1371166083,8.9719894901,Italy,Aploneura lentisci,Mealy Grass Root Aphid,8,4,2024
45.57612,9.1800366667,Italy,Takahashia japonica,String Cottony Scale,14,5,2024
45.61885,9.0914166667,Italy,Takahashia japonica,String Cottony Scale,14,5,2024
45.6894823,13.7833072,Italy,Aleyrodidae,Whiteflies,13,5,2024
45.6910083333,8.9320555556,Italy,Orthezia urticae,Nettle Ensign Scale,14,5,2024
44.4981361111,11.354,Italy,Cacopsylla pulchella,,14,5,2024
45.5970141089,8.9322249937,Italy,Takahashia japonica,String Cottony Scale,14,5,2024
45.5971316667,8.93201,Italy,Takahashia japonica,String Cottony Scale,14,5,2024
44.051126384,12.56835897,Italy,Pulvinaria,,14,5,2024
44.0511475958,12.5685788309,Italy,Hyalopterus,Mealy Plum-Reed Aphids,14,5,2024
44.6904529722,8.0385709722,Italy,Macrosiphum rosae,Rose Aphid,13,5,2024
43.1081555,12.3373216667,Italy,Lauritrioza alacris,Bay Sucker,14,5,2024
43.1081916667,12.3373666667,Italy,Lauritrioza alacris,Bay Sucker,14,5,2024
45.5966486,8.9343403,Italy,Icerya purchasi,Cottony cushion scale,14,5,2024
45.59637,8.9335666667,Italy,Coccoidea,Scale Insects,14,5,2024
